8740	FOREZ	56	M	20/03/2018	N	20/03/2018	1735138316	USSEL	6111181441	TREMOUSSIN	B	22/09/2019		
8741	FATMA	56	F	22/03/2018	N	22/03/2018	1735138505	BEGUINE	5357430928	BABOUK	 	 		
8742	FUXIN	56	M	29/03/2018	N	29/03/2018	1735138451	ASIE	6110777167	TELERAMA	B	22/09/2019		
8744	FALCAO	56	M	27/08/2018	N	27/08/2018	1735138534	BRASILIA	6114541525	CAPUCIN	B	25/04/2020		
8745	FABIOLA	56	F	27/08/2018	N	27/08/2018	1735138556	CECILIA	5345851286	ULOZON	 	 		
8746	FLAMANT	56	M	14/09/2018	N	14/09/2018	1735138537	CIGOGNE	5344031436	UNITAZ	E	19/09/2019		
8747	FORMOL	56	M	15/09/2018	N	15/09/2018	1735138536	CYSTEINE	6114541525	CAPUCIN	B	25/04/2020		
8753	FILANTE	56	F	06/10/2018	N	06/10/2018	1735138605	DAURADE	1452279617	UNOG	 	 		
8754	FADO	56	M	10/10/2018	N	10/10/2018	1735138615	DIVA	6112311591	UMERIS	B	25/04/2020		
8755	FINISTERE	56	M	11/10/2018	N	11/10/2018	1735138368	VIBRAYE	5358657547	TANIS	B	03/07/2020		
8756	FENOUIL	56	M	12/10/2018	N	12/10/2018	1735138509	BERGAMOTE	5005619812	TONIFIANT	B	25/04/2020		
8757	FORBAN	56	M	15/10/2018	N	15/10/2018	1735138508	BULGARIE	5358657547	TANIS	B	03/07/2020		
8758	FRANCO	56	M	20/10/2018	N	20/10/2018	1735138606	DEBBIE	8540941808	TARPAULIN	B	25/04/2020		
8759	FIFI	56	F	21/10/2018	N	21/10/2018	1735138545	CAROLINE	5344395801	CAKAOUET	 	 		
8760	FLAMENCO	56	M	29/10/2018	N	29/10/2018	1735138566	CATALOGNE	6110777167	TELERAMA	B	25/04/2020		
8761	FICUS	56	M	02/11/2018	N	02/11/2018	1735138580	CAULERPA	5345851286	ULOZON	B	03/07/2020		
8762	FREGATE	56	F	03/11/2018	N	03/11/2018	1735138567	COLOMBE	5345851286	ULOZON	 	 		
8763	FIDJI	56	F	07/11/2018	N	07/11/2018	1735138577	COLOMBIE	5005619812	TONIFIANT	 	 		
8765	FORBACH	56	M	13/11/2018	N	13/11/2018	1735138466	ALSACE	5349329374	DIEUVILLE	B	03/07/2020		
8766	FLECHE	56	F	13/11/2018	N	13/11/2018	1735138555	CATHEDRALE	5005619812	TONIFIANT	 	 		
8767	FATIMA	56	F	18/11/2018	N	18/11/2018	1735138561	CORDOUE	5361994516	TRABAN	 	 		
8768	FOGGIA	56	F	20/11/2018	N	20/11/2018	1735138477	BERGAME	6110777167	TELERAMA	 	 		
8770	FIRMAMENT	56	M	26/11/2018	N	26/11/2018	1735138604	DIVINE	5352825978	UTC	B	13/08/2020		
8774	FORTIN	56	M	11/12/2018	N	11/12/2018	1735138519	BASTIDE	5005997324	UPERISE	B	03/07/2020		
8776	FRILEUSE	56	F	18/12/2018	N	18/12/2018	1735138637	DOUCEUR	1452279617	UNOG	 	 		
8780	GEORGIE	56	F	01/01/2019	N	01/01/2019	1735138472	ALBANIE	2951401444	UVRAY	 	 		
8781	GUIMAUVE	56	F	02/01/2019	N	02/01/2019	1735138372	VANILLE	5344031436	UNITAZ	 	 		
8782	GILDA	56	F	05/01/2019	N	05/01/2019	1735138629	DOROTHEE	2247241820	SAINTYORRE	 	 		
8783	GUIPURE	56	F	09/01/2019	N	09/01/2019	1735138620	DENTELLE	2951401444	UVRAY	 	 		
8784	GOTHIQUE	56	M	10/01/2019	N	10/01/2019	1735138641	DEXTROSE	2247241820	SAINTYORRE	B	13/08/2020		
8785	GOPAK	56	M	14/01/2019	N	14/01/2019	1735138640	DANSEUSE	8540941808	TARPAULIN	B	13/08/2020		
8786	GIBRALTAR	39	M	17/01/2019	N	17/01/2019	1735138419	ALICANTE	311122436	TRIO	E	21/02/2019		
8788	GERMANIE	56	F	18/01/2019	N	18/01/2019	1735138491	BALTIQUE	5005619812	TONIFIANT	 	 		
8790	GRAVURE	56	F	09/02/2019	N	09/02/2019	1735138602	DORURE	5345851286	ULOZON	 	 		
8792	GRANVILLE	56	F	13/02/2019	N	13/02/2019	1735138643	DEAUVILLE	3547963721	RESTO	 	 		
8793	GUISE	56	M	22/02/2019	N	22/02/2019	1735138648	DUCHESSE	8540941808	TARPAULIN	B	10/09/2020		
8794	GURKA	56	M	27/02/2019	N	27/02/2019	1735138657	DJELLABA	6112311591	UMERIS	B	10/09/2020		
8796	GOUROU	56	M	06/03/2019	N	06/03/2019	1735138505	BEGUINE	4923950498	DAVITALO	B	05/11/2020		
8797	GLIERE	56	F	09/03/2019	N	09/03/2019	 	 	 	 	 	 		
8798	GRISONS	56	M	12/03/2019	N	12/03/2019	1735138601	DOLOMITE	5358657547	TANIS	B	10/09/2020		
8800	GIGOLO	39	M	23/03/2019	N	23/03/2019	1735138587	CLAQUETTE	311122436	TRIO	B	10/09/2020		
8801	GROZNYI	56	F	01/05/2019	N	01/05/2019	1735138358	VOLGA	5005997324	UPERISE	 	 		
8802	GODELUREAU	39	M	01/05/2019	N	01/05/2019	1735138586	COURTISANE	311122436	TRIO	B	05/11/2020		
8803	GREG	56	M	02/05/2019	N	02/05/2019	1735138572	CORALIE	2951401444	UVRAY	B	05/11/2020		
8804	GRECE	56	F	14/05/2019	N	14/05/2019	1735138415	ATHENES	5005730394	ULEREY	 	 		
8807	GUANDONG	56	M	01/08/2019	N	01/08/2019	1735138451	ASIE	6110777167	TELERAMA	B	15/04/2021		
8808	GRIVE	56	F	05/08/2019	N	05/08/2019	1735138584	CHOUETTE	2238413628	VISUEL	 	 		
8809	GILBERTO	56	M	19/08/2019	N	19/08/2019	1735138534	BRASILIA	5645961671	VITRIOL	B	15/04/2021		
8812	GORBI	39	M	22/08/2019	N	22/08/2019	1735138662	DOUMA	311122436	TRIO	E	12/09/2019		
8814	GOELAND	39	M	30/08/2019	N	30/08/2019	1735138548	COCCINELLE	311122436	TRIO	E	19/09/2019		
8815	GARONNE	56	F	30/08/2019	N	30/08/2019	1735138316	USSEL	5361994669	UNNOEL	 	 		
8817	GUCCI	56	M	07/09/2019	N	07/09/2019	1735138670	EMILIE	4140353219	URIBRAYE	B	17/06/2021		
8818	GETTYSBURG	39	M	08/09/2019	N	08/09/2019	1735138406	VIRGINIE	311122436	TRIO	E	26/09/2019		
8819	GYMNOTE	56	F	10/09/2019	N	10/09/2019	1735138605	DAURADE	3536413533	DDAY	 	 		
8820	GAULOISE	56	F	11/09/2019	N	11/09/2019	1735138664	EUROPE	3531547282	VIVECO	 	 		
8821	GALICE	56	F	17/09/2019	N	17/09/2019	1735138508	BULGARIE	5005997324	UPERISE	 	 		
8822	GUI	39	M	19/09/2019	N	19/09/2019	1735138509	BERGAMOTE	311122436	TRIO	E	10/10/2019		
8823	GOLIATH	56	M	20/09/2019	N	20/09/2019	1735138676	EVE	3531547282	VIVECO	B	15/04/2021		
8825	GUYANNE	56	F	25/09/2019	N	25/09/2019	1735138690	ESTANCIA	7616732271	UCANY	 	 		
8827	GABARIER	39	M	25/09/2019	N	25/09/2019	1735138440	ANGEVINE	4241233034	BOOSTER	E	24/10/2019		
8828	GETIGNE	56	M	28/09/2019	N	28/09/2019	1735138368	VIBRAYE	2246161461	AEL MAT	B	17/06/2021		
8829	GLOBULE	56	M	28/09/2019	N	28/09/2019	1735138686	ENDOCRINE	5345851286	ULOZON	B	21/08/2021		
8831	GOUFR	39	M	09/10/2019	N	09/10/2019	1735138630	DEBACLE	311122436	TRIO	E	30/10/2019		
8832	GYPAETE	56	M	10/10/2019	N	10/10/2019	1735138682	ESTIVE	3531547282	VIVECO	B	15/04/2021		
8833	GIROFLEE	56	F	12/10/2019	N	12/10/2019	1735138580	CAULERPA	2238413628	VISUEL	 	 		
8834	GRENADE	56	F	22/10/2019	N	22/10/2019	1735138561	CORDOUE	2246161461	AEL MAT	 	 		
8838	GARDOISE	56	F	31/10/2019	N	31/10/2019	1735138674	ENIMIE	5645961671	VITRIOL	 	 		
8839	GLUCIDE	39	M	04/11/2019	N	04/11/2019	1735138700	EOSINE	4241233034	BOOSTER	E	28/11/2019		
8840	GENTLEMAN	39	M	05/11/2019	N	05/11/2019	1735138645	DIGNITE	4241233034	BOOSTER	E	28/11/2019		
8841	GALAXIE	56	F	16/11/2019	N	16/11/2019	1735138703	ETOILE	5345851286	ULOZON	 	 		
8842	GERFAUT	56	M	21/11/2019	N	21/11/2019	1735138567	COLOMBE	2238413628	VISUEL	B	17/06/2021		
8843	GARGOUILLE	56	F	22/11/2019	N	22/11/2019	1735138555	CATHEDRALE	5005619812	TONIFIANT	 	 		
8844	GERS	56	M	28/11/2019	N	28/11/2019	1735138609	DORDOGNE	5005997324	UPERISE	B	17/06/2021		
8845	GAZETTE	56	F	06/12/2019	N	06/12/2019	1735138525	BAVARDE	5006086386	USTENSIL	 	 		
8848	GABY	56	M	13/12/2019	N	13/12/2019	1735138606	DEBBIE	7616732514	DYORAULIN	B	17/06/2021		
8850	HANDICAP	56	M	05/01/2020	N	05/01/2020	1735138701	ELIANE	4140353219	URIBRAYE	M	25/01/2020		
8851	HUBLOT	56	M	07/01/2020	N	07/01/2020	1735138620	DENTELLE	7262921283	EBRAYE	M	04/04/2021		
8852	HENRI	56	M	08/01/2020	N	08/01/2020	1735138687	EVA	5352825978	UTC	B	21/08/2021		
8853	HAVRE	56	M	08/01/2020	N	08/01/2020	1735138637	DOUCEUR	6110777167	TELERAMA	B	21/08/2021		
8854	HONORE	56	M	26/01/2020	N	26/01/2020	1735138629	DOROTHEE	5008180082	EZERT	B	21/08/2021		
8856	HIDALGO	56	M	06/02/2020	N	06/02/2020	1735138599	CONCHITA	5008153554	ENARQUE	B	04/11/2021		
8858	HEVEA	56	M	09/02/2020	N	09/02/2020	1735138628	DABA	5008180082	EZERT	B	21/08/2021		
8859	HEROS	56	M	24/02/2020	N	24/02/2020	1735138604	DIVINE	5361994669	UNNOEL	B	06/11/2021		
8860	HELLEBORE	56	F	27/02/2020	N	27/02/2020	1735138714	EGLANTINE	5006422758	VIRBAK	 	 		
8863	HERCULE	56	M	06/03/2020	N	06/03/2020	1735138652	DROME	2236572408	DARMOR	B	04/11/2021		
8864	HERAKLES	56	M	06/03/2020	N	06/03/2020	1735138652	DROME	2236572408	DARMOR	B	04/11/2021		
8865	HERETIQUE	56	M	24/03/2020	N	24/03/2020	1735138505	BEGUINE	3536412802	VOMICOL	B	04/11/2021		
8866	HAMMAM	56	M	05/04/2020	N	05/04/2020	1735138657	DJELLABA	7616732530	ECAMP	B	13/01/2020		
8867	HOBEREAU	39	M	10/04/2020	N	10/04/2020	1735138648	DUCHESSE	4241233034	BOOSTER	B	13/01/2020		
8869	HONGROIS	56	M	11/04/2020	N	11/04/2020	1735138358	VOLGA	5351389639	VIVRELEC	B	06/11/2021		
8870	HEXOSE	56	M	11/04/2020	N	11/04/2020	1735138641	DEXTROSE	1733538223	ERBIUM	B	06/11/2021		
8871	HUBERT	56	M	14/04/2020	N	14/04/2020	1735138572	CORALIE	5005997324	UPERISE	B	06/11/2021		
8872	HERAULT	56	M	01/05/2020	N	01/05/2020	1735138660	DOGNE	5345851286	ULOZON	B	13/01/2020		
8873	HEXOSE	56	M	05/08/2020	N	05/08/2020	1735138536	CYSTEINE	3517878214	ALMA	 	 		
8874	HAVANE	56	F	08/08/2020	N	08/08/2020	1735138534	BRASILIA	2951401444	UVRAY	 	 		
8875	HISTOIRE	56	F	20/08/2020	N	20/08/2020	1735138662	DOUMA	4466303415	ELIEU	 	 		
8876	HOMERE	56	M	23/08/2020	N	23/08/2020	1735138669	EPHESE	5006498801	AUBRAY	 	 		
8878	HORTENSE	56	F	08/09/2020	N	08/09/2020	1735138670	EMILIE	5007504240	CANONNIER	 	 		
8879	HERMES	56	M	16/09/2020	N	16/09/2020	1735138508	BULGARIE	5006568986	ARNICA	 	 		
8880	HECATOMBE	56	F	23/09/2020	N	23/09/2020	1735138630	DEBACLE	6114595144	ROYAL HOLL	 	 		
8881	HOUBLON	56	M	24/09/2020	N	24/09/2020	1735138580	CAULERPA	3546002127	ELITESTAR	 	 		
8882	HELVETIE	56	F	26/09/2020	N	26/09/2020	1735138664	EUROPE	3517878214	ALMA	 	 		
8883	HERBERT	56	M	28/09/2020	N	28/09/2020	1735138745	FABIOLA	2244452508	CHOUCHEN	 	 		
8884	HAREM	56	M	02/10/2020	N	02/10/2020	1735138741	FATMA	5356431136	ECLUSIER	 	 		
8885	HANOURE	56	F	02/10/2020	N	02/10/2020	1735138709	ESTONIE	6042307586	VIDOCQ	 	 		
8888	HUMILITE	56	F	11/10/2020	N	11/10/2020	1735138645	DIGNITE	4966665855	ATOME	 	 		
8889	HOUSTON	56	M	11/10/2020	N	11/10/2020	1735138621	DALLAS	2951401444	UVRAY	 	 		
8890	HAMBOURG	56	M	12/10/2020	N	12/10/2020	1735138728	FIUME	6042307586	VIDOCQ	 	 		
8891	HAWAI	56	F	12/10/2020	N	12/10/2020	1735138737	FROUNZE	5006498801	AUBRAY	 	 		
8892	HUPPE	56	F	15/10/2020	N	15/10/2020	1735138682	ESTIVE	3517878214	ALMA	 	 		
8893	HASORUBAL	56	M	03/11/2020	N	03/11/2020	1735138561	CORDOUE	3517878214	ALMA	 	 		
8894	HOGGAR	56	M	06/11/2020	N	06/11/2020	1735138674	ENIMIE	2933862134	ENOR	 	 		
8896	HONECK	39	M	25/11/2020	N	25/11/2020	1735138466	ALSACE	311122436	TRIO	E	17/12/2020		
8897	HANNETON	56	M	02/12/2020	N	02/12/2020	1735138749	FOURMI	5356431136	ECLUSIER	 	 		
8898	HUMOUR	56	M	07/12/2020	N	07/12/2020	1735138676	EVE	5645961671	VITRIOL	 	 		
8900	HARPIE	56	F	08/12/2020	N	08/12/2020	1735138748	FRIVOLE	2246161461	AEL MAT	 	 		
8901	HERON	56	M	10/12/2020	N	10/12/2020	1735138762	FREGATE	5006568986	ARNICA	 	 		
8902	HERMINE	56	F	13/12/2020	N	13/12/2020	1735138759	FIFI	2232212348	AUCKLAND	 	 		
8903	ILLUMINE	56	M	04/01/2021	N	04/01/2021	1735138692	ELECTRA	3517878214	ALMA	 	 		
8904	ITALIE	56	F	05/01/2021	N	05/01/2021	1735138768	FOGGIA	3527015976	ESPERANZO	 	 		
8905	INSULAIRE	56	M	10/01/2021	N	10/01/2021	1735138763	FIDJI	5628802052	FERZAN	 	 		
8907	INSOUMISE	56	F	18/01/2021	N	18/01/2021	1735138777	FIERTE	5345851286	ULOZON	 	 		
8909	ISTANBUL	56	M	22/01/2021	N	22/01/2021	1735138780	GEORGIE	5006568986	ARNICA	 	 		
8910	INGRANDES	56	F	22/01/2021	N	22/01/2021	1735138368	VIBRAYE	4966665855	ATOME	 	 		
8911	IGLOO	39	M	25/01/2021	N	25/01/2021	1735138776	FRILEUSE	311122436	TRIO	 	 		
8912	IPOMEE	56	F	27/01/2021	N	27/01/2021	1735138606	DEBBIE	3532519901	ERACLES	E	04/03/2021		
8913	IGNACE	56	M	27/01/2021	N	27/01/2021	1735138606	DEBBIE	3532519901	ERACLES	 	 		
8914	INSIPIDE	56	F	27/01/2021	N	27/01/2021	1735138781	GUIMAUVE	5345851286	ULOZON	 	 		
8915	ISSOUDIN	39	M	04/02/2021	N	04/02/2021	1735138492	BRIVE	311122436	TRIO	 	 		
8916	ISSOIRE	39	F	04/02/2021	N	04/02/2021	1735138492	BRIVE	311122436	TRIO	E	04/03/2021		
8917	IRENE	56	F	07/02/2021	N	07/02/2021	1735138701	ELIANE	2951401444	UVRAY	 	 		
8918	IMPANADAS	56	M	07/02/2021	N	07/02/2021	1735138599	CONCHITA	5006568986	ARNICA	 	 		
8919	IMPRIME	56	M	14/02/2021	N	14/02/2021	1735138783	GUIPURE	2232212348	AUCKLAND	 	 		
8920	IGOR	56	M	23/02/2021	N	23/02/2021	1735138629	DOROTHEE	5369312165	EDESMA	 	 		
8921	INNOCENT	56	M	05/03/2021	N	05/03/2021	1735138637	DOUCEUR	5346018137	EVAUCAIE	 	 		
8922	IMPACT	39	M	05/03/2021	N	05/03/2021	1735138587	CLAQUETTE	311122436	TRIO	 	 		
8923	INCONNUE	39	F	12/03/2021	N	12/03/2021	1735138656	DORA	312958066	CUSSET	E	08/04/2021		
8924	IMPERIALE	56	F	16/03/2021	N	16/03/2021	1735138648	DUCHESSE	4466303415	ELIEU	 	 		
8925	IVAN	56	M	25/03/2021	N	25/03/2021	1735138687	EVA	5645961671	VITRIOL	 	 		
8926	ISERE	39	F	14/04/2021	N	14/04/2021	1735138652	DROME	311122436	TRIO	E	13/05/2021		
8927	ISIGNY	56	F	06/05/2021	N	06/05/2021	1735138643	DEAUVILLE	3517878214	ALMA	 	 		
8928	INSULINE	39	F	22/07/2021	N	22/07/2021	1735138536	CYSTEINE	311122436	TRIO	E	19/08/2021		
8929	ISOMERE	56	M	22/07/2021	N	22/07/2021	1735138641	DEXTROSE	5005997324	UPERISE	 	 		
8930	INTOX	39	F	29/07/2021	N	29/07/2021	1735138753	FILANTE	312958066	CUSSET	E	21/08/2021		
8931	 	56	M	02/09/2021	N	02/09/2021	1735138508	BULGARIE	3542927136	GAFFEUR	M	02/09/2021		
8931	ISABEZLLE	56	F	06/08/2021	N	06/08/2021	1735138572	CORALIE	7257590200	FLOCOLIN	 	 		
8932	 	56	F	02/09/2021	N	02/09/2021	1735138508	BULGARIE	3542927136	GAFFEUR	M	02/09/2021		
8932	IELTSINE	56	M	28/08/2021	N	28/08/2021	1735138662	DOUMA	4405111182	BANANIA	 	 		
8933	INFANTE	56	F	07/09/2021	N	07/09/2021	1735138745	FABIOLA	3517878214	ALMA	 	 		
8934	IMPRESARIO	56	M	09/09/2021	N	09/09/2021	1735138666	EPOPEE	4405111182	BANANIA	 	 		
8935	INSALUBRE	56	M	17/09/2021	N	17/09/2021	1735138580	CAULERPA	7261181042	GUPERISE	 	 		
8936	ISTRIE	56	F	26/09/2021	N	26/09/2021	1735138670	EMILIE	5006498801	AUBRAY	 	 		
8937	ISRAEL	56	F	28/09/2021	N	28/09/2021	1735138709	ESTONIE	7257590200	FLOCOLIN	 	 		
8938	IZMIR	56	F	30/09/2021	N	30/09/2021	1735138801	GROZNYI	5346329730	FAMBRIEN	 	 		
8939	INCHALLAH	39	F	05/10/2021	N	05/10/2021	1735138741	FATMA	311122436	TRIO	B	04/11/2021		
8940	IDOINE	56	F	10/10/2021	N	10/10/2021	1735138771	FAUVETTE	4966665855	ATOME	 	 		
8941	IAGO	39	M	13/10/2021	N	13/10/2021	1735138690	ESTANCIA	311122436	TRIO	 	 		
8942	INVASION	56	F	14/10/2021	N	14/10/2021	1735138630	DEBACLE	3559634023	FLOCH	 	 		
8943	ITALIEN	56	M	14/10/2021	N	14/10/2021	1735138728	FIUME	5378754742	ENCORMOI	 	 		
8944	IBIS	56	M	23/10/2021	N	23/10/2021	1735138808	GRIVE	5335453034	FOLDEN	 	 		
8945	IDAHO	56	M	27/10/2021	N	27/10/2021	1735138621	DALLAS	3517878214	ALMA	 	 		
8946	IMAN	39	M	30/10/2021	N	30/10/2021	1735138555	CATHEDRALE	311122436	TRIO	 	 		
8947	ISLAM	56	M	04/11/2021	N	04/11/2021	1735138561	CORDOUE	4966665855	ATOME	 	 		
8948	IGUANE	56	F	14/11/2021	N	14/11/2021	1735138825	GUYANNE	7257590245	GALET	 	 		
8949	ILIADE	56	F	14/11/2021	N	14/11/2021	1735138811	GELA	5006380321	ARANTILLY	 	 		
8950	IBIZA	56	F	16/11/2021	N	16/11/2021	1735138767	FATIMA	5006380321	ARANTILLY	 	 		
8951	INSURGEE	56	F	19/11/2021	N	19/11/2021	1735138797	GLIERE	5006380321	ARANTILLY	 	 		
8952	ILL	39	M	20/11/2021	N	20/11/2021	1735138466	ALSACE	311122436	TRIO	 	 		
8953	IMPETUEUX	56	M	20/11/2021	N	20/11/2021	1735138815	GARONNE	5008646436	FIGIBUS	 	 		
8954	IBERE	56	M	23/11/2021	N	23/11/2021	1735138821	GALICE	5346329730	FAMBRIEN	 	 		
8955	ISERAN	56	M	29/11/2021	N	29/11/2021	1735138674	ENIMIE	5006568986	ARNICA	 	 		
8956	IVOIRE	56	F	29/11/2021	N	29/11/2021	1735138759	FIFI	3525699573	GREC	 	 		
8957	IRONDELLE	56	F	03/12/2021	N	03/12/2021	1735138762	FREGATE	1444054881	FAREDO ISY	 	 		
8958	INDY	56	M	05/12/2021	N	05/12/2021	1735138782	GILDA	5006498801	AUBRAY	 	 		
8959	IRIS	56	F	05/12/2021	N	05/12/2021	1735138833	GIROFLEE	3536093544	GASTON	 	 		
8960	ICARE	56	M	17/12/2021	N	17/12/2021	 	 	 	 	 	 		
8961	INDONESIE	56	F	20/12/2021	N	20/12/2021	1735138763	FIDJI	5346329730	FAMBRIEN	 	 		
8962	IMBROGLIO	56	M	20/12/2021	N	20/12/2021	1735138769	FLANDRE	5006568986	ARNICA	 	 		
8963	IRAN	56	M	22/12/2021	N	22/12/2021	1735138689	ESSENCE	5006568986	ARNICA	 	 		
8964	INDIANA	56	M	23/12/2021	N	23/12/2021	1735138780	GEORGIE	2937432398	GANADERO	 	 		
8965	JONAS	39	M	01/01/2022	N	01/01/2022	1735138676	EVE	311122436	TRIO	 	 		
8966	JURANCON	39	M	01/01/2022	N	01/01/2022	1735138582	CHALOSSE	398120460	OUDAN	 	 		
8967	JASMIN	56	M	03/01/2022	N	03/01/2022	1735138781	GUIMAUVE	5008783137	GALBRAITH	 	 		
8968	JOULE	39	M	18/01/2022	N	18/01/2022	1735138692	ELECTRA	311122436	TRIO	 	 		
8969	JOINVILLE	56	F	19/01/2022	N	19/01/2022	1735138792	GRANVILLE	5006498801	AUBRAY	 	 		
8970	JACASSE	56	F	05/02/2022	N	05/02/2022	1735138845	GAZETTE	5008646436	FIGIBUS	 	 	56	56
8971	JOSUA	56	M	10/02/2022	N	10/02/2022	1735138599	CONCHITA	5006568986	ARNICA	 	 	56	56
8972	JOSIANE	56	F	15/02/2022	N	15/02/2022	1735138629	DOROTHEE	3517878214	ALMA	 	 	56	56
8973	JUDITH	56	F	15/02/2022	N	15/02/2022	1735138835	GWENN	5006498801	AUBRAY	 	 	56	56
